val_pct_std;freq_word_soundex_containment;words_cnt_sd;len_avg_word;frequency_max;val_pct_max;last_word;constancy;first_word;entropy;len_min_word;attribute_name;len_max_word;is_empty;frequency_iqr;frequency_2qo;is_binary;frequency_avg;frequency_min;frequency_1qo;words_cnt_max;incompleteness;frequency_4qo;frequency_3qo;dataset_name;cardinality;val_pct_min;frequency_6qo;uniqueness;frequency_5qo;frequency_7qo;words_cnt_min;words_cnt_avg;frequency_sd;freq_word_containment;number_words;
0.06100504125067634;[G630, T621, G630, Y621, G630, N561, G630, G630, G630];0.0;12;1735.0;0.23179692718770875;none_or_preschool;0.23179692718770875;1_to_3_years_of_college;2.9432354907196583;7;"educrec";23;0;0.09552438209752839;0.054375417501670006;0;795.8888888888889;310.0;0.04355377421509686;1.0;0.04301937207748831;0.08403473613894455;0.07348029392117568;ipums_la_98-small.csv;9.0;0.041416165664662656;0.14989979959919839;0.0012024048096192384;0.11409485637942551;0.16432865731462926;1.0;1.0;456.62273376131236;[grade_12, 1_to_3_years_of_college, grade_5-8, 4+_years_of_college, grade_1-4, none_or_preschool, grade_11, grade_10, grade_9];7163.0;
0.10229371818634014;[P142, C626, O361];0.0;14;1804.0;0.24101536406145624;public_school;0.24101536406145624;church-related_(1980);0.8096566619154;13;"schltype";21;0;0.22498329993319974;0.01603206412825651;0;723.6666666666666;120.0;0.01603206412825651;1.0;0.7099532398129592;0.03299933199732799;0.03299933199732799;ipums_la_98-small.csv;3.0;0.01603206412825651;0.24101536406145624;4.008016032064128E-4;0.03299933199732799;0.24101536406145624;1.0;1.0;765.668480624756;[public_school, church-related_(1980), other_private_1980];2171.0;
0.1742192746729494;[E514, N354, U551];0.0;11;3439.0;0.4594522378089512;unemployed;0.4594522378089512;employed;1.1658582389670031;8;"empstatg";18;0;0.42618570474281897;0.03326653306613227;0;1891.3333333333333;249.0;0.03326653306613227;1.0;0.2419505678022712;0.26533066132264527;0.26533066132264527;ipums_la_98-small.csv;3.0;0.03326653306613227;0.4594522378089512;4.008016032064128E-4;0.26533066132264527;0.4594522378089512;1.0;1.0;1304.0312709270263;[employed, not_in_labor_force, unemployed];5674.0;
0.1136940547762191;[Y254, N535];0.0;19;3688.0;0.4927187708750835;yes_in_labor_force;0.4927187708750835;no_not_in_labor_force;0.934083794341199;18;"labforce";21;0;0.2273881095524382;0.26533066132264527;0;2837.0;1986.0;0.26533066132264527;1.0;0.2419505678022712;0.26533066132264527;0.26533066132264527;ipums_la_98-small.csv;2.0;0.26533066132264527;0.4927187708750835;2.672010688042752E-4;0.4927187708750835;0.4927187708750835;1.0;1.0;851.0;[yes_in_labor_force, no_not_in_labor_force];5674.0;
0.007519395025437668;[O163, M526, C462, S425, S352, L166, T262, F655, C262, J536];0.0;28;436.0;0.058249832999332;welders_and_flame_cutters;0.058249832999332;accountants_and_auditors;5.8385594869857025;6;"occ1950";58;0;0.0025384101536406146;2.672010688042752E-4;0;23.76243093922652;1.0;1.336005344021376E-4;1.0;0.42538410153640616;0.0010688042752171009;5.344021376085504E-4;ipums_la_98-small.csv;181.0;1.336005344021376E-4;0.0028056112224448897;0.024181696726786907;0.0016032064128256513;0.005477621910487642;1.0;1.0;56.28267176540095;[operative_and_kindred_workers_(nec), managers_officials_and_proprietors_(nec), clerical_and_kindred_workers_(n_e_c_), salesmen_and_sales_clerks_(nec), stenographers_typists_and_secretaries, laborers_(nec), teachers_(n_e_c_), foremen_(nec), cashiers, janitors_and_sextons];4301.0;
0.006697262705085406;[E323, E352, H213, C523, M212, A626, G564, B525, E423, P653];0.0;24;321.0;0.04288577154308617;yarn_thread_and_fabric;0.04288577154308617;accounting_auditing_and_bookkeeping_services;5.950097418390804;8;"ind1950";53;0;0.004676018704074816;6.680026720106881E-4;0;32.80916030534351;1.0;2.672010688042752E-4;1.0;0.42578490313961254;0.0017368069472277889;0.0012024048096192384;ipums_la_98-small.csv;131.0;1.336005344021376E-4;0.005344021376085505;0.017501670006680025;0.0026720106880427524;0.00895123580494322;1.0;1.0;50.12901134756426;[educational_services, eating_and_drinking__places, hospitals, construction, misc_business_services, aircraft_and_parts, general_merchandise, banking_and_credit, electrical_machinery_equipment_and_supplies, printing_publishing_and_allied_industries];4298.0;
0.24054776219104876;[W621, S415];0.0;21;3951.0;0.5278557114228457;works_for_wages_salary;0.5278557114228457;self-employed;0.4070106338860372;13;"classwkg";22;0;0.4810955243820975;0.04676018704074816;0;2150.5;350.0;0.04676018704074816;1.0;0.42538410153640616;0.04676018704074816;0.04676018704074816;ipums_la_98-small.csv;2.0;0.04676018704074816;0.5278557114228457;2.672010688042752E-4;0.5278557114228457;0.5278557114228457;1.0;1.0;1800.5;[works_for_wages_salary, self-employed];4301.0;
0.09571418501491019;[W200, W200, W200, W200, W200, W200];0.0;10;2232.0;0.29819639278557114;50-52_weeks;0.29819639278557114;1-13_weeks;1.9280400705557956;10;"wkswork2";11;0;0.01282565130260521;0.037942551770207084;0;632.5;254.0;0.03393453573814295;1.0;0.49298597194388777;0.04101536406145625;0.04101536406145625;ipums_la_98-small.csv;6.0;0.03393453573814295;0.05076820307281229;8.016032064128256E-4;0.04515698062792251;0.29819639278557114;1.0;1.0;716.4206748366028;[50-52_weeks, 40-47_weeks, 14-26_weeks, 27-39_weeks, 1-13_weeks, 48-49_weeks];3795.0;
0.06822593343340541;[H620, H620, H620, H620, H620, H620, H620, H620];0.0;9;1750.0;0.23380093520374082;60+_hours;0.23380093520374082;1-14_hours;2.2803127271097363;8;"hrswork2";11;0;0.02511690046760187;0.019372077488309953;0;416.375;143.0;0.019104876419505677;1.0;0.5549766199064796;0.022044088176352707;0.020708082832331328;ipums_la_98-small.csv;8.0;0.019104876419505677;0.04448897795591182;0.0010688042752171009;0.03820975283901135;0.047294589178356716;1.0;1.0;510.6711117490395;[40_hours, 15-29_hours, 41-48_hours, 49-59_hours, 30-34_hours, 1-14_hours, 60+_hours, 35-39_hours];3331.0;
0.019542209350006993;[W623, N166, W623, W623, W623, W623, W623];0.0;18;551.0;0.07361389445557782;worked_previous_yr;0.07361389445557782;never_worked;2.6660596210580723;12;"yrlastwk";27;0;0.043286573146292584;0.027655310621242483;0;334.7142857142857;122.0;0.016299265197060788;1.0;0.6869739478957916;0.04034736138944556;0.03901135604542418;ipums_la_98-small.csv;7.0;0.016299265197060788;0.07094188376753507;9.352037408149633E-4;0.04515698062792251;0.07361389445557782;1.0;1.0;146.27343698480234;[worked_more_than_10_yrs_ago, never_worked, worked_previous_yr, worked_6-10_yrs_ago, worked_current_yr, worked_3-5_yrs_ago, worked_2_yrs_prior];2343.0;
0.12798931195724783;[Y200, N000];0.0;2;3795.0;0.5070140280561122;yes;0.5070140280561122;no;0.9161068227228046;2;"workedyr";3;0;0.25597862391449566;0.25103540414161657;0;2837.0;1879.0;0.25103540414161657;1.0;0.2419505678022712;0.25103540414161657;0.25103540414161657;ipums_la_98-small.csv;2.0;0.25103540414161657;0.5070140280561122;2.672010688042752E-4;0.5070140280561122;0.5070140280561122;1.0;1.0;958.0;[yes, no];5674.0;
0.08340502349356331;[S520, S523, A163, D165, S523];0.0;18;1664.0;0.22231128924515697;same_state_different_county;0.22231128924515697;abroad;1.7610450817473182;6;"migrat5g";32;0;0.13440213760855044;0.0312625250501002;0;706.2;153.0;0.020440881763527055;1.0;0.5282565130260521;0.03206412825651302;0.0312625250501002;ipums_la_98-small.csv;5.0;0.020440881763527055;0.16566466265865062;6.680026720106881E-4;0.16566466265865062;0.22231128924515697;1.0;1.0;624.2866008493214;[same_house, same_state_countydifferent_house, abroad, different_state, same_state_different_county];3531.0;
0.04054950752782164;[S520, C416, A163, N620, T220, I452, O625, O000, U533, C523];0.0;9;1664.0;0.22231128924515697;wisconsin;0.22231128924515697;abroad_n_s;1.8900969538711108;4;"migplac5";34;0;6.680026720106881E-4;2.672010688042752E-4;0;72.06122448979592;1.0;1.336005344021376E-4;1.0;0.5282565130260521;4.008016032064128E-4;2.672010688042752E-4;ipums_la_98-small.csv;49.0;1.336005344021376E-4;9.352037408149633E-4;0.0065464261857047425;6.680026720106881E-4;0.0018704074816299266;1.0;1.0;303.51306384574497;[same_house, california, abroad_n_s, new_york, texas, illinois, oregon, ohio, united_states_n_s__or_confidential, connecticut];3531.0;
0.2613894455577822;[N261, Y200];0.0;8;4789.0;0.639812959251837;yes;0.639812959251837;no_service;0.6213157172443585;3;"vetstat";10;0;0.5227788911155644;0.11703406813627254;0;2832.5;876.0;0.11703406813627254;1.0;0.24315297261189045;0.11703406813627254;0.11703406813627254;ipums_la_98-small.csv;2.0;0.11703406813627254;0.639812959251837;2.672010688042752E-4;0.639812959251837;0.639812959251837;1.0;1.0;1956.5;[no_service, yes];5665.0;
0.09882290649423811;[A300, B262, T620, W423, V500, W623, M362, B224, O360, T221];0.0;5;2540.0;0.3393453573814295;worked_at_home;0.3393453573814295;auto;1.39175745520719;3;"tranwork";16;0;0.02631930527722111;0.0029392117568470275;0;333.1;1.0;0.0018704074816299266;1.0;0.5549766199064796;0.007214428857715431;0.004676018704074816;ipums_la_98-small.csv;10.0;1.336005344021376E-4;0.029258517034068135;0.0013360053440213762;0.019104876419505677;0.029792919171676688;1.0;1.0;739.6894551093723;[auto, bus_or_streetcar, truck, walked_only, van, worked_at_home, motorcycle, bicycle, other, taxicab];3331.0;
